FilePath,RelativePath,Extension,SizeBytes,LineCount,CharCount,CreatedUtc,ModifiedUtc,ReadError,Kind,Namespaces,DeclaredTypes,Routes,RequiresAuth,AzureDevOpsUrl
"Components/Account/Pages/RegisterConfirmation.razor","Components/Account/Pages/RegisterConfirmation.razor",".razor",2436,69,2433,2026-02-12T22:02:26.3909173Z,2026-02-12T22:02:26.3909173Z,"","RazorPage","","","/Account/RegisterConfirmation",false,""
"Components/Pages/Weather.razor","Components/Pages/Weather.razor",".razor",1892,63,1889,2026-02-12T22:02:26.4064224Z,2026-02-12T22:02:26.4074252Z,"","RazorPage","","","/weather",false,""
"Components/Account/Pages/Manage/ResetAuthenticator.razor","Components/Account/Pages/Manage/ResetAuthenticator.razor",".razor",2096,57,2093,2026-02-12T22:02:26.3879137Z,2026-02-12T22:02:26.3889137Z,"","RazorPage","","","/Account/Manage/ResetAuthenticator",false,""
"Components/Account/Pages/ConfirmEmail.razor","Components/Account/Pages/ConfirmEmail.razor",".razor",1442,49,1439,2026-02-12T22:02:26.3769179Z,2026-02-12T22:02:26.3769179Z,"","RazorPage","","","/Account/ConfirmEmail",false,""
"Components/Account/Shared/ExternalLoginPicker.razor","Components/Account/Shared/ExternalLoginPicker.razor",".razor",1452,43,1449,2026-02-12T22:02:26.3939160Z,2026-02-12T22:02:26.3939160Z,"","RazorComponent","","","",false,""
"Components/Account/Pages/Manage/PersonalData.razor","Components/Account/Pages/Manage/PersonalData.razor",".razor",1328,42,1325,2026-02-12T22:02:26.3869145Z,2026-02-12T22:02:26.3879137Z,"","RazorPage","","","/Account/Manage/PersonalData",false,""
"Components/Account/Shared/ManageNavMenu.razor","Components/Account/Shared/ManageNavMenu.razor",".razor",1376,40,1373,2026-02-12T22:02:26.3949159Z,2026-02-12T22:02:26.3959156Z,"","RazorComponent","","","",false,""
"Components/Account/Shared/PasskeySubmit.razor","Components/Account/Shared/PasskeySubmit.razor",".razor",1127,40,1124,2026-02-12T22:02:26.3959156Z,2026-02-12T22:02:26.3959156Z,"","RazorComponent","","","",false,""
"Components/Pages/Error.razor","Components/Pages/Error.razor",".razor",1215,36,1212,2026-02-12T22:02:26.4029134Z,2026-02-12T22:02:26.4029134Z,"","RazorPage","","","/Error",false,""
"Components/App.razor","Components/App.razor",".razor",1064,32,1061,2026-02-12T22:02:26.3979148Z,2026-02-12T22:02:26.3979148Z,"","RazorComponent","","","",false,""
"Components/Layout/ReconnectModal.razor","Components/Layout/ReconnectModal.razor",".razor",1320,31,1317,2026-02-12T22:02:26.4009140Z,2026-02-12T22:02:26.4009140Z,"","RazorComponent","","","",false,""
"Components/Account/Shared/StatusMessage.razor","Components/Account/Shared/StatusMessage.razor",".razor",842,29,839,2026-02-12T22:02:26.3979148Z,2026-02-12T22:02:26.3979148Z,"","RazorComponent","","","",false,""
"Components/Account/Shared/ShowRecoveryCodes.razor","Components/Account/Shared/ShowRecoveryCodes.razor",".razor",732,28,729,2026-02-12T22:02:26.3969151Z,2026-02-12T22:02:26.3969151Z,"","RazorComponent","","","",false,""
"Components/Layout/MainLayout.razor","Components/Layout/MainLayout.razor",".razor",547,23,542,2026-02-12T22:02:26.3989147Z,2026-02-12T22:02:26.3989147Z,"","RazorComponent","","","",false,""
"Components/Pages/Counter.razor","Components/Pages/Counter.razor",".razor",332,18,329,2026-02-12T22:02:26.4029134Z,2026-02-12T22:02:26.4029134Z,"","RazorPage","","","/counter",false,""
"Components/Account/Shared/ManageLayout.razor","Components/Account/Shared/ManageLayout.razor",".razor",368,17,365,2026-02-12T22:02:26.3949159Z,2026-02-12T22:02:26.3949159Z,"","RazorComponent","","","",false,""
"Components/Pages/Auth.razor","Components/Pages/Auth.razor",".razor",232,13,229,2026-02-12T22:02:26.4029134Z,2026-02-12T22:02:26.4029134Z,"","RazorPage","","","/auth",true,""
"Components/_Imports.razor","Components/_Imports.razor",".razor",483,12,480,2026-02-12T22:02:26.4084224Z,2026-02-12T22:02:26.4084224Z,"","RazorComponent","","","",false,""
"Components/Routes.razor","Components/Routes.razor",".razor",479,11,476,2026-02-12T22:02:26.4074252Z,2026-02-12T22:02:26.4074252Z,"","RazorComponent","","","",false,""
"Components/Account/Pages/AccessDenied.razor","Components/Account/Pages/AccessDenied.razor",".razor",218,8,215,2026-02-12T22:02:26.3769179Z,2026-02-12T22:02:26.3769179Z,"","RazorPage","","","/Account/AccessDenied",false,""
"Components/Account/Pages/ForgotPasswordConfirmation.razor","Components/Account/Pages/ForgotPasswordConfirmation.razor",".razor",221,8,218,2026-02-12T22:02:26.3789168Z,2026-02-12T22:02:26.3799166Z,"","RazorPage","","","/Account/ForgotPasswordConfirmation",false,""
"Components/Account/Pages/InvalidPasswordReset.razor","Components/Account/Pages/InvalidPasswordReset.razor",".razor",191,8,188,2026-02-12T22:02:26.3799166Z,2026-02-12T22:02:26.3799166Z,"","RazorPage","","","/Account/InvalidPasswordReset",false,""
"Components/Account/Pages/Lockout.razor","Components/Account/Pages/Lockout.razor",".razor",237,8,234,2026-02-12T22:02:26.3809165Z,2026-02-12T22:02:26.3809165Z,"","RazorPage","","","/Account/Lockout",false,""
"Components/Account/Shared/RedirectToLogin.razor","Components/Account/Shared/RedirectToLogin.razor",".razor",251,8,248,2026-02-12T22:02:26.3969151Z,2026-02-12T22:02:26.3969151Z,"","RazorComponent","","","",false,""
"Components/Account/Pages/InvalidUser.razor","Components/Account/Pages/InvalidUser.razor",".razor",118,7,115,2026-02-12T22:02:26.3799166Z,2026-02-12T22:02:26.3799166Z,"","RazorPage","","","/Account/InvalidUser",false,""
"Components/Account/Pages/ResetPasswordConfirmation.razor","Components/Account/Pages/ResetPasswordConfirmation.razor",".razor",255,7,252,2026-02-12T22:02:26.3919167Z,2026-02-12T22:02:26.3919167Z,"","RazorPage","","","/Account/ResetPasswordConfirmation",false,""
"Components/Pages/Home.razor","Components/Pages/Home.razor",".razor",99,7,96,2026-02-12T22:02:26.4044184Z,2026-02-12T22:02:26.4064224Z,"","RazorPage","","","/",false,""
"Components/Pages/NotFound.razor","Components/Pages/NotFound.razor",".razor",126,5,123,2026-02-12T22:02:26.4064224Z,2026-02-12T22:02:26.4064224Z,"","RazorPage","","","/not-found",false,""
"Components/Account/Pages/_Imports.razor","Components/Account/Pages/_Imports.razor",".razor",92,2,89,2026-02-12T22:02:26.3929171Z,2026-02-12T22:02:26.3929171Z,"","RazorComponent","","","",false,""
"Components/Account/Pages/Manage/_Imports.razor","Components/Account/Pages/Manage/_Imports.razor",".razor",84,2,81,2026-02-12T22:02:26.3899173Z,2026-02-12T22:02:26.3899173Z,"","RazorComponent","","","",false,""
