FilePath,Route,RequiresAuth,Project
"FreeExamples.Client/Pages/Settings/Tags/EditTag.razor","/Settings/AddTag",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tags/EditTag.razor","/{TenantCode}/Settings/AddTag",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tags/Tags.razor","/Settings/Tags",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tags/Tags.razor","/{TenantCode}/Settings/Tags",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/EditTenant.razor","/Settings/EditTenant/{tenantid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/EditTenant.razor","/{TenantCode}/Settings/EditTenant/{tenantid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/EditTenant.razor","/Settings/AddTenant",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/EditTenant.razor","/{TenantCode}/Settings/AddTenant",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/Tenants.razor","/Settings/Tenants",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Tenants/Tenants.razor","/{TenantCode}/Settings/Tenants",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUser.razor","/Settings/EditUser/{userid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUser.razor","/{TenantCode}/Settings/EditUser/{userid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUser.razor","/Settings/AddUser",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUser.razor","/{TenantCode}/Settings/AddUser",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUserGroup.razor","/Settings/EditUserGroup/{groupid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUserGroup.razor","/{TenantCode}/Settings/EditUserGroup/{groupid}",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUserGroup.razor","/Settings/AddUserGroup",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/EditUserGroup.razor","/{TenantCode}/Settings/AddUserGroup",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/UserGroups.razor","/Settings/UserGroups",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/UserGroups.razor","/{TenantCode}/Settings/UserGroups",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/Users.razor","/Settings/Users",false,"FreeExamples.Client"
"FreeExamples.Client/Pages/Settings/Users/Users.razor","/{TenantCode}/Settings/Users",false,"FreeExamples.Client"
